t,x,y,z,K11,K12,K13,K21,K22,K23,K31,K32,K33,D11,D12,D13,D21,D22,D23,D31,D32,D33
5.550000000000000488e-01,2.380848776594585714e-01,4.998296985802461734e-01,3.813258253182679192e-01,3.347586387124296721e+02,-2.963725979686184786e+00,-8.555902564766518026e+01,-2.963725979686184786e+00,1.911632068363379346e+02,1.477416854695448762e+02,-8.555902564766518026e+01,1.477416854695448762e+02,-3.154578005540240611e+02,-4.976001201422667108e+00,-2.514743444810270567e+00,3.871982691876716398e+00,-2.514743444810270567e+00,-9.917736939073860114e+00,-1.014840831143612787e+00,3.871982691876716398e+00,-1.014840831143612787e+00,-8.879525205976479540e+00
5.560000000000000497e-01,2.372770722944546606e-01,5.003405793049979788e-01,3.814000288105142689e-01,3.358007828458075323e+02,-3.066942632002190638e+00,-8.562371231695193785e+01,-3.066942632002190638e+00,1.916206499622547028e+02,1.480813077529313091e+02,-8.562371231695193785e+01,1.480813077529313091e+02,-3.159359602003776217e+02,-5.015351390484944716e+00,-2.581790309143068729e+00,3.934423383215321035e+00,-2.581790309143068729e+00,-1.008454907528364330e+01,-1.019691938091302541e+00,3.934423383215321035e+00,-1.019691938091302541e+00,-9.143613685566295501e+00
5.570000000000000506e-01,2.364673189236541351e-01,5.008503863338377160e-01,3.814965115898326098e-01,3.368517549038568859e+02,-3.172142429127557062e+00,-8.568806619258127455e+01,-3.172142429127557062e+00,1.920799956071400061e+02,1.484227235528177005e+02,-8.568806619258127455e+01,1.484227235528177005e+02,-3.164142373039294398e+02,-5.052138092301508010e+00,-2.648915427071545370e+00,3.995664423092983863e+00,-2.648915427071545370e+00,-1.025063558855856805e+01,-1.023999539985761542e+00,3.995664423092983863e+00,-1.023999539985761542e+00,-9.410508169977344295e+00
5.580000000000000515e-01,2.356554512493746478e-01,5.013588954657967056e-01,3.816163093545730800e-01,3.379115343148350803e+02,-3.279305176559613066e+00,-8.575215515814321066e+01,-3.279305176559613066e+00,1.925412252278021583e+02,1.487659401663829897e+02,-8.575215515814321066e+01,1.487659401663829897e+02,-3.168926762866017270e+02,-5.086386398297431555e+00,-2.716083124564197870e+00,4.055677861070818402e+00,-2.716083124564197870e+00,-1.041602314154999576e+01,-1.027768753932238655e+00,4.055677861070818402e+00,-1.027768753932238655e+00,-9.680177620928633431e+00
5.590000000000000524e-01,2.348412968322172167e-01,5.018658781190522555e-01,3.817605021299614876e-01,3.389800980912999080e+02,-3.388409847061944369e+00,-8.581604674108361053e+01,-3.388409847061944369e+00,1.930043199123927593e+02,1.491109643070295192e+02,-8.581604674108361053e+01,1.491109643070295192e+02,-3.173713195581803461e+02,-5.118123028338576574e+00,-2.783258137921471587e+00,4.114437315323463018e+00,-2.783258137921471587e+00,-1.058073850182233677e+01,-1.031005173330620250e+00,4.114437315323463018e+00,-1.031005173330620250e+00,-9.952589716068365178e+00
5.600000000000000533e-01,2.340246774213610437e-01,5.023711013071247011e-01,3.819302159755670334e-01,3.400574208535929301e+02,-3.499434630894755482e+00,-8.587980803508055772e+01,-3.499434630894755482e+00,1.934692604063199894e+02,1.494578020991451979e+02,-8.587980803508055772e+01,1.494578020991451979e+02,-3.178502074767271779e+02,-5.147376273271646596e+00,-2.850405642760280855e+00,4.171917965477311974e+00,-2.850405642760280855e+00,-1.074480851744655041e+01,-1.033714860251292889e+00,4.171917965477311974e+00,-1.033714860251292889e+00,-1.022771085311933525e+01
5.610000000000000542e-01,2.332054092841672199e-01,5.028743275978876381e-01,3.821266247681049388e-01,3.411434748573030902e+02,-3.612356986523152624e+00,-8.594350562526834381e+01,-3.612356986523152624e+00,1.939360271389772947e+02,1.498064590735684760e+02,-8.594350562526834381e+01,1.498064590735684760e+02,-3.183293783110265167e+02,-5.174175936281151245e+00,-2.917491282258076968e+00,4.228096543618298675e+00,-2.917491282258076968e+00,-1.090826009276748643e+01,-1.035904337815680032e+00,4.228096543618298675e+00,-1.035904337815680032e+00,-1.050550615420744904e+01
5.620000000000000551e-01,2.323833035331855923e-01,5.033753150532471743e-01,3.823509520648961102e-01,3.422382300245874944e+02,-3.727153691694490512e+00,-8.600720551638326583e+01,-3.727153691694490512e+00,1.944046002512101552e+02,1.501569401637435419e+02,-8.600720551638326583e+01,1.501569401637435419e+02,-3.188088682051014757e+02,-5.198553273189889801e+00,-2.984481194625562939e+00,4.282951323531622556e+00,-2.984481194625562939e+00,-1.107112016439326752e+01,-1.037580582580421407e+00,4.282951323531622556e+00,-1.037580582580421407e+00,-1.078593947045331269e+01
5.630000000000000560e-01,2.315581664455647060e-01,5.038738171442511682e-01,3.826044730533874616e-01,3.433416539792229969e+02,-3.843800894777258392e+00,-8.607097306389539426e+01,-3.843800894777258392e+00,1.948749596234440560e+02,1.505092497025549676e+02,-8.607097306389539426e+01,1.505092497025549676e+02,-3.192887111448418977e+02,-5.220540931829180664e+00,-3.051342039778408566e+00,4.336462108237166824e+00,-3.051342039778408566e+00,-1.123341567745330316e+01,-1.038751016923772807e+00,4.336462108237166824e+00,-1.038751016923772807e+00,-1.106897338690626142e+01
5.640000000000000568e-01,2.307297997863849703e-01,5.043695826528926673e-01,3.828885165933184620e-01,3.444537120852498333e+02,-3.962274166255462138e+00,-8.613487290818079600e+01,-3.962274166255462138e+00,1.953470849043953592e+02,1.508633914198289006e+02,-8.613487290818079600e+01,1.508633914198289006e+02,-3.197689389267821980e+02,-5.240172890604239520e+00,-3.118041025179714154e+00,4.388610215885561772e+00,-3.118041025179714154e+00,-1.139517356217091226e+01,-1.039423501432424901e+00,4.388610215885561772e+00,-1.039423501432424901e+00,-1.135456922789969525e+01
5.650000000000000577e-01,2.298980011116907585e-01,5.048623555361492210e-01,3.832044673564396486e-01,3.455743674890630928e+02,-4.082548550274259114e+00,-8.619896891177886289e+01,-4.082548550274259114e+00,1.958209555402850128e+02,1.512193684404891769e+02,-8.619896891177886289e+01,1.512193684404891769e+02,-3.202495811290705205e+02,-5.257484396379183522e+00,-3.184545930826280458e+00,4.439378464080853348e+00,-3.184545930826280458e+00,-1.155642071079483735e+01,-1.039606327286659804e+00,4.439378464080853348e+00,-1.039606327286659804e+00,-1.164268706290518907e+01
5.660000000000000586e-01,2.290625640659002538e-01,5.053518747666219113e-01,3.835537680711119668e-01,3.467035811648002550e+02,-4.204598616134572531e+00,-8.626332409976969018e+01,-4.204598616134572531e+00,1.962965508044767660e+02,1.515771832833552821e+02,-8.626332409976969018e+01,1.515771832833552821e+02,-3.207306650846687717e+02,-5.272511901804736389e+00,-3.250825133353237639e+00,4.488751152696532465e+00,-3.250825133353237639e+00,-1.171718395493313558e+01,-1.039308208641533726e+00,4.488751152696532465e+00,-1.039308208641533726e+00,-1.193328571296180662e+01
5.670000000000000595e-01,2.282232786669173563e-01,5.058378741428507519e-01,3.839379218782449921e-01,3.478413119628672803e+02,-4.328398509636640412e+00,-8.632800060329795144e+01,-4.328398509636640412e+00,1.967738498274588608e+02,1.519368378605695966e+02,-8.632800060329795144e+01,1.519368378605695966e+02,-3.212122158568251393e+02,-5.285293002210278424e+00,-3.316847629233011130e+00,4.536714045252375982e+00,-3.316847629233011130e+00,-1.187749004333090141e+01,-1.038538275001478883e+00,4.536714045252375982e+00,-1.038538275001478883e+00,-1.222632275775481148e+01
5.680000000000000604e-01,2.273799315810733912e-01,5.063200820712192574e-01,3.843584948058818562e-01,3.489875166614405657e+02,-4.453922004174849292e+00,-8.639305960626019498e+01,-4.453922004174849292e+00,1.972528316270905862e+02,1.522983334776415063e+02,-8.639305960626019498e+01,1.522983334776415063e+02,-3.216942562168572408e+02,-5.295866372179861337e+00,-3.382583057046071318e+00,4.583254348919918897e+00,-3.382583057046071318e+00,-1.203736562013204470e+01,-1.037306063585641036e+00,4.583254348919918897e+00,-1.037306063585641036e+00,-1.252175454341624672e+01
5.690000000000000613e-01,2.265323063682424254e-01,5.067982212992837576e-01,3.848171183686309726e-01,3.501421500207762278e+02,-4.581142551488834869e+00,-8.645856129516431565e+01,-4.581142551488834869e+00,1.977334751390342547e+02,1.526616708340945081e+02,-8.645856129516431565e+01,1.526616708340945081e+02,-3.221768066242862005e+02,-5.304271701930039384e+00,-3.448001718802547355e+00,4.628360693224851552e+00,-3.448001718802547355e+00,-1.219683720366370849e+01,-1.035621511681106277e+00,4.628360693224851552e+00,-1.035621511681106277e+00,-1.281953619111727960e+01
5.700000000000000622e-01,2.256801837246082965e-01,5.072720086280618768e-01,3.853154923015829070e-01,3.513051648401552143e+02,-4.710033331978606519e+00,-8.652456481216171369e+01,-4.710033331978606519e+00,1.982157592472941019e+02,1.530268500247037196e+02,-8.652456481216171369e+01,1.530268500247037196e+02,-3.226598852093585492e+02,-5.310549633604796149e+00,-3.513074600295267746e+00,4.672023107514655216e+00,-3.513074600295267746e+00,-1.235593116577990358e+01,-1.033494948981033223e+00,4.672023107514655216e+00,-1.033494948981033223e+00,-1.311962160651963138e+01
5.710000000000000631e-01,2.248233416992791445e-01,5.077411545789954905e-01,3.858553874353479740e-01,3.524765120172895081e+02,-4.840567304494419965e+00,-8.659112821124456616e+01,-4.840567304494419965e+00,1.986996628147849435e+02,1.533938705413106049e+02,-8.659112821124456616e+01,1.533938705413106049e+02,-3.231435077579920403e+02,-5.314741697600498860e+00,-3.577773390466418402e+00,4.714232997259828473e+00,-3.577773390466418402e+00,-1.251467371179944088e+01,-1.030937089904790271e+00,4.714232997259828473e+00,-1.030937089904790271e+00,-1.342196349015040013e+01
5.720000000000000639e-01,2.239615558890873936e-01,5.082053630196962102e-01,3.864386487210828003e-01,3.536561406100112777e+02,-4.972717255515263446e+00,-8.665830841759336067e+01,-4.972717255515263446e+00,1.991851647138544763e+02,1.537627312752009914e+02,-8.665830841759336067e+01,1.537627312752009914e+02,-3.236276876991804556e+02,-5.316890249031102300e+00,-3.642070499771674186e+00,4.754983119256962709e+00,-3.642070499771674186e+00,-1.267309086107087879e+01,-1.027959025897029477e+00,4.754983119256962709e+00,-1.027959025897029477e+00,-1.372651334876125340e+01
5.730000000000000648e-01,2.230945996051905411e-01,5.086643307416660598e-01,3.870671984140223731e-01,3.548439979000644939e+02,-5.106455847633040612e+00,-8.672616119005255086e+01,-5.106455847633040612e+00,1.996722438566846449e+02,1.541334305200332437e+02,-8.672616119005255086e+01,1.541334305200332437e+02,-3.241124360948882668e+02,-5.317038404440818766e+00,-3.705939077527277803e+00,4.794267555801604352e+00,-3.705939077527277803e+00,-1.283120842819577057e+01,-1.024572217702823806e+00,4.794267555801604352e+00,-1.024572217702823806e+00,-1.403322150772996046e+01
5.740000000000000657e-01,2.222222440292706269e-01,5.091177470080573420e-01,3.877430394262533775e-01,3.560400294588196175e+02,-5.241755667262995466e+00,-8.679474108670537191e+01,-5.241755667262995466e+00,2.001608792254989453e+02,1.545059659753028143e+02,-8.679474108670537191e+01,1.545059659753028143e+02,-3.245977616324660744e+02,-5.315229978868489802e+00,-3.769353028227227842e+00,4.832081687898448052e+00,-3.769353028227227842e+00,-1.298905200493885559e+01,-1.020788487615913898e+00,4.832081687898448052e+00,-1.020788487615913898e+00,-1.434203712455785684e+01
5.750000000000000666e-01,2.213442583247625106e-01,5.095652930357813526e-01,3.884682588560391947e-01,3.572441792147268984e+02,-5.378589271504405467e+00,-8.686410143351250213e+01,-5.378589271504405467e+00,2.006510499025053775e+02,1.548803347503296379e+02,-8.686410143351250213e+01,1.548803347503296379e+02,-3.250836706196132013e+02,-5.311509423364579874e+00,-3.832287026819453324e+00,4.868422167575880088e+00,-3.832287026819453324e+00,-1.314664694285223234e+01,-1.016620011697359827e+00,4.868422167575880088e+00,-1.016620011697359827e+00,-1.465290820351376944e+01
5.760000000000000675e-01,2.204604097256394613e-01,5.100066414347399490e-01,3.892450317056989073e-01,3.584563895223290615e+02,-5.516929234079204214e+00,-8.693429429597325964e+01,-5.516929234079204214e+00,2.011427350995057850e+02,1.552565333687541340e+02,-8.693429429597325964e+01,1.552565333687541340e+02,-3.255701669819102904e+02,-5.305921763058332630e+00,-3.894716532931575603e+00,4.903286889371245572e+00,-3.894716532931575603e+00,-1.330401833663800204e+01,-1.012079311961847194e+00,4.903286889371245572e+00,-1.012079311961847194e+00,-1.496578161147004415e+01
5.769999999999999574e-01,2.195704635938791338e-01,5.104414555948512122e-01,3.900756247982385960e-01,3.596766012326494319e+02,-5.656748190279929922e+00,-8.700537045376211154e+01,-5.656748190279929922e+00,2.016359141871056977e+02,1.556345577735285133e+02,-8.700537045376211154e+01,1.556345577735285133e+02,-3.260572522629444165e+02,-5.298512535869030593e+00,-3.956617804038519814e+00,4.936674961052431421e+00,-3.956617804038519814e+00,-1.346119100827186976e+01,-1.007179248529282756e+00,4.936674961052431421e+00,-1.007179248529282756e+00,-1.528060309497286084e+01
5.779999999999999583e-01,2.186741834494729808e-01,5.108693890246437386e-01,3.909624009044203596e-01,3.609047537647774107e+02,-5.798018880862291446e+00,-8.707737937828855479e+01,-5.798018880862291446e+00,2.021305667234611008e+02,1.560144033323890937e+02,-8.707737937828855479e+01,1.560144033323890937e+02,-3.265449256270421756e+02,-5.289327731951703804e+00,-4.017967907566108998e+00,4.968586673640565721e+00,-4.017967907566108998e+00,-1.361818949190796069e+01,-1.001933011739261525e+00,4.968586673640565721e+00,-1.001933011739261525e+00,-1.559731729858408755e+01
5.789999999999999591e-01,2.177713309458580437e-01,5.112900846128161092e-01,3.919078230900637227e-01,3.621407851784689456e+02,-5.940714194821183014e+00,-8.715036921312241702e+01,-5.940714194821183014e+00,2.026266724825000551e+02,1.563960648437946759e+02,-8.715036921312241702e+01,1.563960648437946759e+02,-3.270331838646226856e+02,-5.278413733963765786e+00,-4.078744731926339462e+00,4.999023470797579805e+00,-4.078744731926339462e+00,-1.377503801958260254e+01,-9.963541142264245032e-01,4.999023470797579805e+00,-9.963541142264245032e-01,-1.591586778452743900e+01
5.799999999999999600e-01,2.168616658306239953e-01,5.117031738539106200e-01,3.929144592993453755e-01,3.633846322475894226e+02,-6.084807210993541382e+00,-8.722438675722376900e+01,-6.084807210993541382e+00,2.031242114815629236e+02,1.567795365433185850e+02,-8.722438675722376900e+01,1.567795365433185850e+02,-3.275220214001826662e+02,-5.265817258235164999e+00,-4.138926996481982812e+00,5.027987917641413063e+00,-4.138926996481982812e+00,-1.393176050773284125e+01,-9.904563829547895493e-01,5.027987917641413063e+00,-9.904563829547895493e-01,-1.623619705366775534e+01
5.809999999999999609e-01,2.159449458522679222e-01,5.121082759968414999e-01,3.939849871841335505e-01,3.646362305342216814e+02,-6.230271238434765380e+00,-8.729947745091064348e+01,-6.230271238434765380e+00,2.036231640084045580e+02,1.571648121104783229e+02,-8.729947745091064348e+01,1.571648121104783229e+02,-3.280114303029154144e+02,-5.251585296920696422e+00,-4.198494260439736614e+00,5.055483669050510720e+00,-4.198494260439736614e+00,-1.408838054454287914e+01,-9.842539512095126453e-01,5.055483669050510720e+00,-9.842539512095126453e-01,-1.655824656784646365e+01
5.819999999999999618e-01,2.150209266464522262e-01,5.125049971509537672e-01,3.951221991960058855e-01,3.658955144632690235e+02,-6.377079855519874663e+00,-8.737568536449538215e+01,-6.377079855519874663e+00,2.041235106475075440e+02,1.575518846759893847e+02,-8.737568536449538215e+01,1.575518846759893847e+02,-3.285014002999645868e+02,-5.235765061209002091e+00,-4.257426930672996157e+00,5.081515437517984957e+00,-4.257426930672996157e+00,-1.424492137812949011e+01,-9.777612505447508262e-01,5.081515437517984957e+00,-9.777612505447508262e-01,-1.688195677359253111e+01
5.829999999999999627e-01,2.140893615621306534e-01,5.128929293074432350e-01,3.963290079522995835e-01,3.671624173973860934e+02,-6.525206947724448092e+00,-8.745305318951635343e+01,-6.525206947724448092e+00,2.046252323056574198e+02,1.579407468294284058e+02,-8.745305318951635343e+01,1.579407468294284058e+02,-3.289919187923100594e+02,-5.218403925658718023e+00,-4.315706268476982466e+00,5.106088960614616923e+00,-4.315706268476982466e+00,-1.440140590557494704e+01,-9.709930026866125941e-01,5.106088960614616923e+00,-9.709930026866125941e-01,-1.720726712722251506e+01
5.839999999999999636e-01,2.131500014224975148e-01,5.132716492696406396e-01,3.976084518911938703e-01,3.684368717120730139e+02,-6.674626744044484639e+00,-8.753162223248871499e+01,-6.674626744044484639e+00,2.051283102367349613e+02,1.583313906272910003e+02,-8.753162223248871499e+01,1.583313906272910003e+02,-3.294829708732741551e+02,-5.199549373727935908e+00,-4.373314395260731402e+00,5.129210968118485425e+00,-4.373314395260731402e+00,-1.455785666281390256e+01,-9.639642113904768328e-01,5.129210968118485425e+00,-9.639642113904768328e-01,-1.753411612133931641e+01
5.849999999999999645e-01,2.122025942869986137e-01,5.136407175619633891e-01,3.989637012376303637e-01,3.697188088707741827e+02,-6.825313852018380700e+00,-8.761143241109523672e+01,-6.825313852018380700e+00,2.056327260656836415e+02,1.587238076014296553e+02,-8.761143241109523672e+01,1.587238076014296553e+02,-3.299745393496362453e+02,-5.179248944559096124e+00,-4.430234297182121139e+00,5.150889148867642042e+00,-4.430234297182121139e+00,-1.471429581537816667e+01,-9.566901542522984192e-01,5.150889148867642042e+00,-9.566901542522984192e-01,-1.786244131273361191e+01
5.859999999999999654e-01,2.112468851341797738e-01,5.139996772315639229e-01,4.003980642904537701e-01,3.710081594998263768e+02,-6.977243291318269591e+00,-8.769252225273606882e+01,-6.977243291318269591e+00,2.061384618116142349e+02,1.591179887678567582e+02,-8.769252225273606882e+01,1.591179887678567582e+02,-3.304666047653367968e+02,-5.157550181077013463e+00,-4.486449828733812595e+00,5.171132117390747851e+00,-4.486449828733812595e+00,-1.487074515000111674e+01,-9.491863744737835118e-01,5.171132117390747851e+00,-9.491863744737835118e-01,-1.819217935168764200e+01
5.869999999999999662e-01,2.102826154775173650e-01,5.143480525538430825e-01,4.019149940499333606e-01,3.723048534631068378e+02,-7.130390525881949770e+00,-8.777492889535378140e+01,-7.130390525881949770e+00,2.066454999100116083e+02,1.595139246358980643e+02,-8.777492889535378140e+01,1.595139246358980643e+02,-3.309591454277457387e+02,-5.134500579453601610e+00,-4.541945715289615215e+00,5.189949380369181853e+00,-4.541945715289615215e+00,-1.502722606708125497e+01,-9.414686725817403845e-01,5.189949380369181853e+00,-9.414686725817403845e-01,-1.852326601267604289e+01
5.879999999999999671e-01,2.093095229472785868e-01,5.146853476759604140e-01,4.035180952075589911e-01,3.736088199362363866e+02,-7.284731494560687359e+00,-8.785868809044868044e+01,-7.284731494560687359e+00,2.071538232340129753e+02,1.599116052176811991e+02,-8.785868809044868044e+01,1.599116052176811991e+02,-3.314521374364672397e+02,-5.110147539988468601e+00,-4.596707554622418535e+00,5.207351302982411667e+00,-4.596707554622418535e+00,-1.518375957400204967e+01,-9.335530981021443742e-01,5.207351302982411667e+00,-9.335530981021443742e-01,-1.885563622645333126e+01
5.889999999999999680e-01,2.083273408289188500e-01,5.150110451870496542e-01,4.052111315174355410e-01,3.749199874801989836e+02,-7.440242640262049179e+00,-8.794383420819752928e+01,-7.440242640262049179e+00,2.076634151147302703e+02,1.603110200379443597e+02,-8.794383420819752928e+01,1.603110200379443597e+02,-3.319455547146473577e+02,-5.084538319450486732e+00,-4.650721817406480163e+00,5.223349075187103452e+00,-4.650721817406480163e+00,-1.534036627930322894e+01,-9.254559411898576338e-01,5.223349075187103452e+00,-9.254559411898576338e-01,-1.918922411351375601e+01
5.899999999999999689e-01,2.073357975192508806e-01,5.153246045710957457e-01,4.069980335673561433e-01,3.762382841142439815e+02,-7.596900937570877588e+00,-8.803040024458816504e+01,-7.596900937570877588e+00,2.081742593605923446e+02,1.607121581441499245e+02,-8.803040024458816504e+01,1.607121581441499245e+02,-3.324393690427440902e+02,-5.057719984920970191e+00,-4.703975846718330800e+00,5.237954677978533979e+00,-4.703975846718330800e+00,-1.549706638769627887e+01,-9.171937242152442549e-01,5.237954677978533979e+00,-9.171937242152442549e-01,-1.952396301890354025e+01
5.909999999999999698e-01,2.063346159022669823e-01,5.156254605414193337e-01,4.088829069723632914e-01,3.775636373879447092e+02,-7.754683918835302947e+00,-8.811841783048126331e+01,-7.754683918835302947e+00,2.086863402756877406e+02,1.611150081168877932e+02,-8.811841783048126331e+01,1.611150081168877932e+02,-3.329335500947175888e+02,-5.029739369175051600e+00,-4.756457856552136043e+00,5.251180849681474250e+00,-4.756457856552136043e+00,-1.565387969591509076e+01,-9.087831933092560543e-01,5.251180849681474250e+00,-9.087831933092560543e-01,-1.985978554836199805e+01
5.919999999999999707e-01,2.053235126813308109e-01,5.159130212940760130e-01,4.108700410176359119e-01,3.788959744522902611e+02,-7.913569698708476707e+00,-8.820791724250989319e+01,-7.913569698708476707e+00,2.091996426770908784e+02,1.615195580805528266e+02,-8.820791724250989319e+01,1.615195580805528266e+02,-3.334280654765901772e+02,-5.000643027633604909e+00,-4.808156929366806054e+00,5.263041052315880819e+00,-4.808156929366806054e+00,-1.581082558939022675e+01,-9.002413098688705206e-01,5.263041052315880819e+00,-9.002413098688705206e-01,-2.019662360576279170e+01
