t,x,y,z,K11,K12,K13,K21,K22,K23,K31,K32,K33,D11,D12,D13,D21,D22,D23,D31,D32,D33
4.935000000000000497e+00,2.968603755338463657e-01,4.668845694312658834e-01,3.983300360336152757e-01,1.256424564381649844e+02,-2.523631426838083769e+01,2.982859785131416253e+00,-2.523631426838083769e+01,2.433393526809525156e+02,1.222415790828022253e+01,2.982859785131416253e+00,1.222415790828022253e+01,1.988673316714061627e+02,4.873547585645032143e+01,3.543333070342476354e+00,-2.729153360212843538e+01,3.543333070342476354e+00,2.825634681382851099e+01,-3.378260114045286588e+00,-2.729153360212843538e+01,-3.378260114045286588e+00,4.156287696763862272e+01
4.935999999999999943e+00,2.967009622538696045e-01,4.669725060997115818e-01,3.983079966679871076e-01,1.256122528591472332e+02,-2.522647328124363497e+01,2.978827116945891973e+00,-2.522647328124363497e+01,2.433572669612610184e+02,1.222803584039191271e+01,2.978827116945891973e+00,1.222803584039191271e+01,1.988737949103092717e+02,4.873902581754172303e+01,3.546380236875197323e+00,-2.729785529992057391e+01,3.546380236875197323e+00,2.826679890098230530e+01,-3.384642046627111434e+00,-2.729785529992057391e+01,-3.384642046627111434e+00,4.155911306388970416e+01
4.937000000000000277e+00,2.965415240346314096e-01,4.670604377244951255e-01,3.982858400728637727e-01,1.255820186726493546e+02,-2.521663850704959486e+01,2.974793277710328088e+00,-2.521663850704959486e+01,2.433751843224371214e+02,1.223191177539361085e+01,2.974793277710328088e+00,1.223191177539361085e+01,1.988802557401882041e+02,4.874256890407124132e+01,3.549442695045791574e+00,-2.730414300876883615e+01,3.549442695045791574e+00,2.827725255744324429e+01,-3.391024656972308815e+00,-2.730414300876883615e+01,-3.391024656972308815e+00,4.155532838232572601e+01
4.937999999999999723e+00,2.963820610756437990e-01,4.671483642177822748e-01,3.982635663620879285e-01,1.255517539044455049e+02,-2.520680995172816097e+01,2.970758265851633162e+00,-2.520680995172816097e+01,2.433931047341554859e+02,1.223578571629071199e+01,2.970758265851633162e+00,1.223578571629071199e+01,1.988867141737324573e+02,4.874610511742505992e+01,3.552520452016586283e+00,-2.731039671878125930e+01,3.552520452016586283e+00,2.828770778822818599e+01,-3.397407941640064877e+00,-2.731039671878125930e+01,-3.397407941640064877e+00,4.155152288617368583e+01
4.939000000000000057e+00,2.962225735764997259e-01,4.672362854923937658e-01,3.982411756495246591e-01,1.255214585803586829e+02,-2.519698762117707247e+01,2.966722079790760969e+00,-2.519698762117707247e+01,2.434110281660398414e+02,1.223965766606688987e+01,2.966722079790760969e+00,1.223965766606688987e+01,1.988931702236305057e+02,4.874963445900702652e+01,3.555613514889489402e+00,-2.731661642016162261e+01,3.555613514889489402e+00,2.829816459837556408e+01,-3.403791897126260402e+00,-2.731661642016162261e+01,-3.403791897126260402e+00,4.154769653884883951e+01
4.940000000000000391e+00,2.960630617368691375e-01,4.673242014618073648e-01,3.982186680490583663e-01,1.254911327262607301e+02,-2.518717152126247072e+01,2.962684717942751789e+00,-2.518717152126247072e+01,2.434289545876629290e+02,1.224352762768405789e+01,2.962684717942751789e+00,1.224352762768405789e+01,1.988996239025698856e+02,4.875315693023863872e+01,3.558721890705972335e+00,-2.732280210320945812e+01,3.558721890705972335e+00,2.830862299294553353e+01,-3.410176519863403310e+00,-2.732280210320945812e+01,-3.410176519863403310e+00,4.154384930395507070e+01
4.940999999999999837e+00,2.959035257565008070e-01,4.674121120401631413e-01,3.981960436745863863e-01,1.254607763680721035e+02,-2.517736165781887081e+01,2.958646178716747510e+00,-2.517736165781887081e+01,2.434468839685464161e+02,1.224739560408234595e+01,2.958646178716747510e+00,1.224739560408234595e+01,1.989060752232371101e+02,4.875667253255907951e+01,3.561845586447038858e+00,-2.732895375832000084e+01,3.561845586447038858e+00,2.831908297701974320e+01,-3.416561806220536290e+00,-2.732895375832000084e+01,-3.416561806220536290e+00,4.153998114528511110e+01
4.942000000000000171e+00,2.957439658352175038e-01,4.675000171422664663e-01,3.981733026400149367e-01,1.254303895317617759e+02,-2.516755803664916868e+01,2.954606460515996069e+00,-2.516755803664916868e+01,2.434648162781606970e+02,1.225126159818007388e+01,2.954606460515996069e+00,1.225126159818007388e+01,1.989125241983174988e+02,4.876018126742510361e+01,3.564984609033185592e+00,-2.733507137598419945e+01,3.564984609033185592e+00,2.832954455570129326e+01,-3.422947752503154195e+00,-2.733507137598419945e+01,-3.422947752503154195e+00,4.153609202682081758e+01
4.943000000000000504e+00,2.955843821729178256e-01,4.675879166835926193e-01,3.981504450592552868e-01,1.253999722433471788e+02,-2.515776066352472640e+01,2.950565561737898967e+00,-2.515776066352472640e+01,2.434827514859249504e+02,1.225512561287371582e+01,2.950565561737898967e+00,1.225512561287371582e+01,1.989189708404951489e+02,4.876368313631114404e+01,3.568138965324384237e+00,-2.734115494678871627e+01,3.568138965324384237e+00,2.834000773411469964e+01,-3.429334354953128106e+00,-2.734115494678871627e+01,-3.429334354953128106e+00,4.153218191273347770e+01
4.943999999999999950e+00,2.954247749695724234e-01,4.676758105802897858e-01,3.981274710462182065e-01,1.253695245288940754e+02,-2.514796954418535435e+01,2.946523480774017045e+00,-2.514796954418535435e+01,2.435006895612069115e+02,1.225898765103787014e+01,2.946523480774017045e+00,1.225898765103787014e+01,1.989254151624527367e+02,4.876717814070926948e+01,3.571308662120043831e+00,-2.734720446141590244e+01,3.571308662120043831e+00,2.835047251740573770e+01,-3.435721609748600969e+00,-2.734720446141590244e+01,-3.435721609748600969e+00,4.152825076738423604e+01
4.945000000000000284e+00,2.952651444252245572e-01,4.677636987491843312e-01,3.981043807148086922e-01,1.253390464145162184e+02,-2.513818468433929709e+01,2.942480216010082472e+00,-2.513818468433929709e+01,2.435186304733229008e+02,1.226284771552524155e+01,2.942480216010082472e+00,1.226284771552524155e+01,1.989318571768715742e+02,4.877066628212916299e+01,3.574493706158992534e+00,-2.735321991064381209e+01,3.574493706158992534e+00,2.836093891074146356e+01,-3.442109513003962729e+00,-2.735321991064381209e+01,-3.442109513003962729e+00,4.152429855532406577e+01
4.945999999999999730e+00,2.951054907399872085e-01,4.678515811077831321e-01,3.980811741789244129e-01,1.253085379263755357e+02,-2.512840608966334699e+01,2.938435765826044044e+00,-2.512840608966334699e+01,2.435365741915375679e+02,1.226670580916660036e+01,2.938435765826044044e+00,1.226670580916660036e+01,1.989382968964314387e+02,4.877414756209812907e+01,3.577694104119433671e+00,-2.735920128534617390e+01,3.577694104119433671e+00,2.837140691931008973e+01,-3.448498060769694007e+00,-2.735920128534617390e+01,-3.448498060769694007e+00,4.152032524129441526e+01
4.947000000000000064e+00,2.949458141140432477e-01,4.679394575742779616e-01,3.980578515524461625e-01,1.252779990906817602e+02,-2.511863376580277318e+01,2.934390128596062297e+00,-2.511863376580277318e+01,2.435545206850640341e+02,1.227056193477077173e+01,2.934390128596062297e+00,1.227056193477077173e+01,1.989447343338105156e+02,4.877762198216108658e+01,3.580909862618936401e+00,-2.736514857649238408e+01,3.580909862618936401e+00,2.838187654832090701e+01,-3.454887249032367436e+00,-2.736514857649238408e+01,-3.454887249032367436e+00,4.151633079022717965e+01
4.948000000000000398e+00,2.947861147476427135e-01,4.680273280675492642e-01,3.980344129492383587e-01,1.252474299336924730e+02,-2.510886771837141396e+01,2.930343302688550811e+00,-2.510886771837141396e+01,2.435724699230635508e+02,1.227441609512458065e+01,2.930343302688550811e+00,1.227441609512458065e+01,1.989511695016852570e+02,4.878108954388054741e+01,3.584140988214378432e+00,-2.737106177514749916e+01,3.584140988214378432e+00,2.839234780300413874e+01,-3.461277073714489116e+00,-2.737106177514749916e+01,-3.461277073714489116e+00,4.151231516724519821e+01
4.948999999999999844e+00,2.946263928411031463e-01,4.681151925071710407e-01,3.980108584831409946e-01,1.252168304817128899e+02,-2.509910795295167318e+01,2.926295286466188195e+00,-2.509910795295167318e+01,2.435904218746455001e+02,1.227826829299284483e+01,2.926295286466188195e+00,1.227826829299284483e+01,1.989576024127302958e+02,4.878455024883665914e+01,3.587387487401953123e+00,-2.737694087247224317e+01,3.587387487401953123e+00,2.840282068861102971e+01,-3.467667530674495513e+00,-2.737694087247224317e+01,-3.467667530674495513e+00,4.150827833766241781e+01
4.950000000000000178e+00,2.944666485948056467e-01,4.682030508134114033e-01,3.979871882679668627e-01,1.251862007610957193e+02,-2.508935447509450967e+01,2.922246078285931414e+00,-2.508935447509450967e+01,2.436083765088673658e+02,1.228211853111834628e+01,2.922246078285931414e+00,1.228211853111834628e+01,1.989640330796185026e+02,4.878800409862715526e+01,3.590649366617116645e+00,-2.738278585972296497e+01,3.590649366617116645e+00,2.841329521041362227e+01,-3.474058615706630881e+00,-2.738278585972296497e+01,-3.474058615706630881e+00,4.150422026698421263e+01
4.951000000000000512e+00,2.943068822091969294e-01,4.682909029072398477e-01,3.979634024174960039e-01,1.251555407982411339e+02,-2.507960729031952951e+01,2.918195676499053537e+00,-2.507960729031952951e+01,2.436263337947346201e+02,1.228596681222179576e+01,2.918195676499053537e+00,1.228596681222179576e+01,1.989704615150206735e+02,4.879145109486733389e+01,3.593926632234565766e+00,-2.738859672825165603e+01,3.593926632234565766e+00,2.842377137370474571e+01,-3.480450324540894425e+00,-2.738859672825165603e+01,-3.480450324540894425e+00,4.150014092090758311e+01
4.951999999999999957e+00,2.941470938847851602e-01,4.683787487103282521e-01,3.979395010454721548e-01,1.251248506195965575e+02,-2.506986640411496836e+01,2.914144079451158387e+00,-2.506986640411496836e+01,2.436442937012004961e+02,1.228981313900180794e+01,2.914144079451158387e+00,1.228981313900180794e+01,1.989768877316055580e+02,4.879489123919009330e+01,3.597219290568202776e+00,-2.739437346950589003e+01,3.597219290568202776e+00,2.843424918379776045e+01,-3.486842652842923496e+00,-2.739437346950589003e+01,-3.486842652842923496e+00,4.149604026532152545e+01
4.953000000000000291e+00,2.939872838221401219e-01,4.684665881450563729e-01,3.979154842655971414e-01,1.250941302516564946e+02,-2.506013182193768785e+01,2.910091285482187651e+00,-2.506013182193768785e+01,2.436622561971660730e+02,1.229365751413487828e+01,2.910091285482187651e+00,1.229365751413487828e+01,1.989833117420398594e+02,4.879832453324596742e+01,3.600527347871140815e+00,-2.740011607502894009e+01,3.600527347871140815e+00,2.844472864602689199e+01,-3.493235596214016248e+00,-2.740011607502894009e+01,-3.493235596214016248e+00,4.149191826630727320e+01
4.953999999999999737e+00,2.938274522218916052e-01,4.685544211345133991e-01,3.978913521915267704e-01,1.250633797209625726e+02,-2.505040354921325729e+01,2.906037292926467508e+00,-2.505040354921325729e+01,2.436802212514800487e+02,1.229749994027534754e+01,2.906037292926467508e+00,1.229749994027534754e+01,1.989897335589878935e+02,4.880175097870299794e+01,3.603850810335616384e+00,-2.740582453645959760e+01,3.603850810335616384e+00,2.845520976574668381e+01,-3.499629150190926019e+00,-2.740582453645959760e+01,-3.499629150190926019e+00,4.148777489013856723e+01
4.955000000000000071e+00,2.936675992847277428e-01,4.686422476025037809e-01,3.978671049368671109e-01,1.250325990541032013e+02,-2.504068159133593241e+01,2.901982100112702856e+00,-2.504068159133593241e+01,2.436981888329387118e+02,1.230134042005538930e+01,2.901982100112702856e+00,1.230134042005538930e+01,1.989961531951117593e+02,4.880517057724684804e+01,3.607189684093033755e+00,-2.741149884553228944e+01,3.607189684093033755e+00,2.846569254833218210e+01,-3.506023310245921731e+00,-2.741149884553228944e+01,-3.506023310245921731e+00,4.148361010328184051e+01
4.956000000000000405e+00,2.935077252113942881e-01,4.687300674735482287e-01,3.978427426151684432e-01,1.250017882777137004e+02,-2.503096595366871213e+01,2.897925705364024829e+00,-2.503096595366871213e+01,2.437161589102859693e+02,1.230517895608496559e+01,2.897925705364024829e+00,1.230517895608496559e+01,1.990025706630711397e+02,4.880858333058063891e+01,3.610543975213865497e+00,-2.741713899407693233e+01,3.610543975213865497e+00,2.847617699917870837e+01,-3.512418071786596041e+00,-2.741713899407693233e+01,-3.512418071786596041e+00,4.147942387239650230e+01
4.956999999999999851e+00,2.933478302026923945e-01,4.688178806728896530e-01,3.978182653399223723e-01,1.249709474184759443e+02,-2.502125664154334217e+01,2.893868106997993905e+00,-2.502125664154334217e+01,2.437341314522128641e+02,1.230901555095181088e+01,2.893868106997993905e+00,1.230901555095181088e+01,1.990089859755231885e+02,4.881198924042517717e+01,3.613913689707680454e+00,-2.742274497401911404e+01,3.613913689707680454e+00,2.848666312370194831e+01,-3.518813430155891542e+00,-2.742274497401911404e+01,-3.518813430155891542e+00,4.147521616433537872e+01
4.958000000000000185e+00,2.931879144594782827e-01,4.689056871264947746e-01,3.977936732245562212e-01,1.249400765031182914e+02,-2.501155366026031857e+01,2.889809303326621226e+00,-2.501155366026031857e+01,2.437521064273579157e+02,1.231285020722141077e+01,2.889809303326621226e+00,1.231285020722141077e+01,1.990153991451224442e+02,4.881538830851874167e+01,3.617298833523092672e+00,-2.742831677737990859e+01,3.617298833523092672e+00,2.849715092733772082e+01,-3.525209380631976863e+00,-2.742831677737990859e+01,-3.525209380631976863e+00,4.147098694614473402e+01
4.959000000000000519e+00,2.930279781826613528e-01,4.689934867610578428e-01,3.977689663824290900e-01,1.249091755584155408e+02,-2.500185701508895875e+01,2.885749292656403675e+00,-2.500185701508895875e+01,2.437700838043068075e+02,1.231668292743696647e+01,2.885749292656403675e+00,1.231668292743696647e+01,1.990218101845208594e+02,4.881878053661723271e+01,3.620699412547736973e+00,-2.743385439627596512e+01,3.620699412547736973e+00,2.850764041554196027e+01,-3.531605918428193824e+00,-2.743385439627596512e+01,-3.531605918428193824e+00,4.146673618506464720e+01
4.959999999999999964e+00,2.928680215732032410e-01,4.690812795040051331e-01,3.977441449268275253e-01,1.248782446111887907e+02,-2.499216671126740863e+01,2.881688073288335428e+00,-2.499216671126740863e+01,2.437880635515923871e+02,1.232051371411936103e+01,2.881688073288335428e+00,1.232051371411936103e+01,1.990282191063674873e+02,4.882216592649398734e+01,3.624115432608240095e+00,-2.743935782291941194e+01,3.624115432608240095e+00,2.851813159379058149e+01,-3.538003038692991264e+00,-2.743935782291941194e+01,-3.538003038692991264e+00,4.146246384852922517e+01
4.961000000000000298e+00,2.927080448321162098e-01,4.691690652834969999e-01,3.977192089709602474e-01,1.248472836883052111e+02,-2.498248275400261775e+01,2.877625643517921716e+00,-2.498248275400261775e+01,2.438060456376943819e+02,1.232434256976716469e+01,2.877625643517921716e+00,1.232434256976716469e+01,1.990346259233085959e+02,4.882554447993992142e+01,3.627546899470201147e+00,-2.744482704961789565e+01,3.627546899470201147e+00,2.852862446757937676e+01,-3.544400736509845551e+00,-2.744482704961789565e+01,-3.544400736509845551e+00,4.145816990416685144e+01
4.961999999999999744e+00,2.925480481604612049e-01,4.692568440284315412e-01,3.976941586279552077e-01,1.248162928166780432e+02,-2.497280514847045652e+01,2.873562001635222796e+00,-2.497280514847045652e+01,2.438240300310396265e+02,1.232816949685657093e+01,2.873562001635222796e+00,1.232816949685657093e+01,1.990410306479875260e+02,4.882891619876349409e+01,3.630993818838160525e+00,-2.745026206877459884e+01,3.630993818838160525e+00,2.853911904242409037e+01,-3.550799006897214394e+00,-2.745026206877459884e+01,-3.550799006897214394e+00,4.145385431980054136e+01
4.963000000000000078e+00,2.923880317593485212e-01,4.693446156684482617e-01,3.976689940108535937e-01,1.247852720232663728e+02,-2.496313389981563802e+01,2.869497145924848613e+00,-2.496313389981563802e+01,2.438420167000016647e+02,1.233199449784140533e+01,2.869497145924848613e+00,1.233199449784140533e+01,1.990474332930445200e+02,4.883228108479075047e+01,3.634456196355575930e+00,-2.745566287288816909e+01,3.634456196355575930e+00,2.854961532386012379e+01,-3.557197844808452913e+00,-2.745566287288816909e+01,-3.557197844808452913e+00,4.144951706344802034e+01
4.964000000000000412e+00,2.922279958299336955e-01,4.694323801339306823e-01,3.976437152326067759e-01,1.247542213350750728e+02,-2.495346901315182464e+01,2.865431074666000555e+00,-2.495346901315182464e+01,2.438600056129007783e+02,1.233581757515306876e+01,2.865431074666000555e+00,1.233581757515306876e+01,1.990538338711166944e+02,4.883563913986505156e+01,3.637934037604791282e+00,-2.746102945455268696e+01,3.637934037604791282e+00,2.856011331744257831e+01,-3.563597245131765234e+00,-2.746102945455268696e+01,-3.563597245131765234e+00,4.144515810332207195e+01
4.964999999999999858e+00,2.920679405734188938e-01,4.695201373560098923e-01,3.976183224060705901e-01,1.247231407791547184e+02,-2.494381049356162805e+01,2.861363786132490983e+00,-2.494381049356162805e+01,2.438779967380040148e+02,1.233963873120053556e+01,2.861363786132490983e+00,1.233963873120053556e+01,1.990602323948380672e+02,4.883899036584745090e+01,3.641427348107005191e+00,-2.746636180645770864e+01,3.641427348107005191e+00,2.857061302874603470e+01,-3.569997202690098792e+00,-2.746636180645770864e+01,-3.569997202690098792e+00,4.144077740783077957e+01
4.966000000000000192e+00,2.919078661910499695e-01,4.696078872665678805e-01,3.975928156440025618e-01,1.246920303826012173e+02,-2.493415834609658788e+01,2.857295278592745014e+00,-2.493415834609658788e+01,2.438959900435248471e+02,1.234345796837032516e+01,2.857295278592745014e+00,1.234345796837032516e+01,1.990666288768392462e+02,4.884233476461644585e+01,3.644936133322276728e+00,-2.747165992138825175e+01,3.644936133322276728e+00,2.858111446336467409e+01,-3.576397712241166538e+00,-2.747165992138825175e+01,-3.576397712241166538e+00,4.143637494557771817e+01
4.967000000000000526e+00,2.917477728841154083e-01,4.696956297982403661e-01,3.975671950590561887e-01,1.246608901725560230e+02,-2.492451257577726054e+01,2.853225550309848479e+00,-2.492451257577726054e+01,2.439139854976232868e+02,1.234727528902646476e+01,2.853225550309848479e+00,1.234727528902646476e+01,1.990730233297474570e+02,4.884567233806797759e+01,3.648460398649450376e+00,-2.747692379222469938e+01,3.648460398649450376e+00,2.859161762691197950e+01,-3.582798768477277296e+00,-2.747692379222469938e+01,-3.582798768477277296e+00,4.143195068536226700e+01
4.967999999999999972e+00,2.915876608539448855e-01,4.697833648844195187e-01,3.975414607637771658e-01,1.246297201762058222e+02,-2.491487318759321568e+01,2.849154599541558142e+00,-2.491487318759321568e+01,2.439319830684056569e+02,1.235109069551047689e+01,2.849154599541558142e+00,1.235109069551047689e+01,1.990794157661864574e+02,4.884900308811560876e+01,3.652000149426178233e+00,-2.748215341194292805e+01,3.652000149426178233e+00,2.860212252502078556e+01,-3.589200366025366407e+00,-2.748215341194292805e+01,-3.589200366025366407e+00,4.142750459617981562e+01
4.969000000000000306e+00,2.914275303019093211e-01,4.698710924592581772e-01,3.975156128705990555e-01,1.245985204207823500e+02,-2.490524018650304328e+01,2.845082424540311905e+00,-2.490524018650304328e+01,2.439499827239247338e+02,1.235490419014135988e+01,2.845082424540311905e+00,1.235490419014135988e+01,1.990858061987763961e+02,4.885232701669018240e+01,3.655555390928854287e+00,-2.748734877361409445e+01,3.655555390928854287e+00,2.861262916334302986e+01,-3.595602499446873157e+00,-2.748734877361409445e+01,-3.595602499446873157e+00,4.142303664722192025e+01
4.969999999999999751e+00,2.912673814294173824e-01,4.699588124576719594e-01,3.974896514918392354e-01,1.245672909335624468e+02,-2.489561357743442471e+01,2.841009023553276336e+00,-2.489561357743442471e+01,2.439679844321792075e+02,1.235871577521553988e+01,2.841009023553276336e+00,1.235871577521553988e+01,1.990921946401338971e+02,4.885564412574019855e+01,3.659126128372619302e+00,-2.749250987040482030e+01,3.659126128372619302e+00,2.862313754754984885e+01,-3.602005163237719021e+00,-2.749250987040482030e+01,-3.602005163237719021e+00,4.141854680787668030e+01
4.971000000000000085e+00,2.911072144379159288e-01,4.700465248153425923e-01,3.974635767396933472e-01,1.245360317418677880e+02,-2.488599336528410078e+01,2.836934394822338223e+00,-2.488599336528410078e+01,2.439859881611140509e+02,1.236252545300687622e+01,2.836934394822338223e+00,1.236252545300687622e+01,1.990985811028717194e+02,4.885895441723155841e+01,3.662712366911323514e+00,-2.749763669557705015e+01,3.662712366911323514e+00,2.863364768333141086e+01,-3.608408351828227723e+00,-2.749763669557705015e+01,-3.608408351828227723e+00,4.141403504772886635e+01
4.972000000000000419e+00,2.909470295288878461e-01,4.701342294687202439e-01,3.974373887262337424e-01,1.245047428730648136e+02,-2.487637955491793917e+01,2.832858536584152542e+00,-2.487637955491793917e+01,2.440039938786202640e+02,1.236633322576662053e+01,2.832858536584152542e+00,1.236633322576662053e+01,1.991049655995988132e+02,4.886225789314762835e+01,3.666314111637500872e+00,-2.750272924248806916e+01,3.666314111637500872e+00,2.864415957639673849e+01,-3.614812059583078163e+00,-2.750272924248806916e+01,-3.614812059583078163e+00,4.140950133656016874e+01
4.972999999999999865e+00,2.907868269038506592e-01,4.702219263550274642e-01,3.974110875634023765e-01,1.244734243545646422e+02,-2.486677215117095585e+01,2.828781447070154886e+00,-2.486677215117095585e+01,2.440220015525346753e+02,1.237013909572338655e+01,2.828781447070154886e+00,1.237013909572338655e+01,1.991113481429202352e+02,4.886555455548917593e+01,3.669931367582332182e+00,-2.750778750459047117e+01,3.669931367582332182e+00,2.865467323247368014e+01,-3.621216280801218268e+00,-2.750778750459047117e+01,-3.621216280801218268e+00,4.140494564434948899e+01
4.974000000000000199e+00,2.906266067643558104e-01,4.703096154122612949e-01,3.973846733630071459e-01,1.244420762138227730e+02,-2.485717115884729367e+01,2.824703124506568575e+00,-2.485717115884729367e+01,2.440400111506399696e+02,1.237394306508315900e+01,2.824703124506568575e+00,1.237394306508315900e+01,1.991177287454370060e+02,4.886884440627454040e+01,3.673564139715661092e+00,-2.751281147543219774e+01,3.673564139715661092e+00,2.866518865730888876e+01,-3.627621009715878753e+00,-2.751281147543219774e+01,-3.627621009715878753e+00,4.140036794127301789e+01
4.975000000000000533e+00,2.904663693119877155e-01,4.703972965791973770e-01,3.973581462367193895e-01,1.244106984783391852e+02,-2.484757658272032188e+01,2.820623567114451724e+00,-2.484757658272032188e+01,2.440580226406645465e+02,1.237774513602922433e+01,2.820623567114451724e+00,1.237774513602922433e+01,1.991241074197460534e+02,4.887212744753936988e+01,3.677212432945913267e+00,-2.751780114865642801e+01,3.677212432945913267e+00,2.867570585666757310e+01,-3.634026240494422133e+00,-2.751780114865642801e+01,-3.634026240494422133e+00,4.139576819770464766e+01
4.975999999999999979e+00,2.903061147483599336e-01,4.704849697953898957e-01,3.973315062960679489e-01,1.243792911756581816e+02,-2.483798842753260772e+01,2.816542773109706577e+00,-2.483798842753260772e+01,2.440760359902824632e+02,1.238154531072218312e+01,2.816542773109706577e+00,1.238154531072218312e+01,1.991304841784400708e+02,4.887540368133688418e+01,3.680876252120119485e+00,-2.752275651800167111e+01,3.680876252120119485e+00,2.868622483633357589e+01,-3.640431967238365818e+00,-2.752275651800167111e+01,-3.640431967238365818e+00,4.139114638421611403e+01
4.977000000000000313e+00,2.901458432751179428e-01,4.705726350011781856e-01,3.973047536524350054e-01,1.243478543333679767e+02,-2.482840669799594480e+01,2.812460740703090600e+00,-2.482840669799594480e+01,2.440940511671133493e+02,1.238534359129991991e+01,2.812460740703090600e+00,1.238534359129991991e+01,1.991368590341075731e+02,4.887867310973750534e+01,3.684555602023859233e+00,-2.752767757730158493e+01,3.684555602023859233e+00,2.869674560210902214e+01,-3.646838183983283521e+00,-2.752767757730158493e+01,-3.646838183983283521e+00,4.138650247157701756e+01
4.977999999999999758e+00,2.899855550939336446e-01,4.706602921376867310e-01,3.972778884170533598e-01,1.243163879791010373e+02,-2.481883139879141709e+01,2.808377468100264451e+00,-2.481883139879141709e+01,2.441120681387223499e+02,1.238913997987756588e+01,2.808377468100264451e+00,1.238913997987756588e+01,1.991432319993326416e+02,4.888193573482938348e+01,3.688250487381261600e+00,-2.753256432048519642e+01,3.688250487381261600e+00,2.870726815981457491e+01,-3.653244884698781281e+00,-2.753256432048519642e+01,-3.653244884698781281e+00,4.138183643075544182e+01
4.979000000000000092e+00,2.898252504065074175e-01,4.707479411468288300e-01,3.972509107010011586e-01,1.242848921405335005e+02,-2.480926253456935626e+01,2.804292953501784424e+00,-2.480926253456935626e+01,2.441300868726198701e+02,1.239293447854749708e+01,2.804292953501784424e+00,1.239293447854749708e+01,1.991496030866949241e+02,4.888519155871787092e+01,3.691960912854963528e+00,-2.753741674157664931e+01,3.691960912854963528e+00,2.871779251528901256e+01,-3.659652063288418411e+00,-2.753741674157664931e+01,-3.659652063288418411e+00,4.137714823291785393e+01
4.980000000000000426e+00,2.896649294145647868e-01,4.708355819713092583e-01,3.972238206151967321e-01,1.242533668453853863e+02,-2.479970010994944118e+01,2.800207195103149083e+00,-2.479970010994944118e+01,2.441481073362616314e+02,1.239672708937929535e+01,2.800207195103149083e+00,1.239672708937929535e+01,1.991559723087695204e+02,4.888844058352577804e+01,3.695686883046090720e+00,-2.754223483469530365e+01,3.695686883046090720e+00,2.872831867438930331e+01,-3.666059713589672864e+00,-2.754223483469530365e+01,-3.666059713589672864e+00,4.137243784942938873e+01
4.980999999999999872e+00,2.895045923198560356e-01,4.709232145546273784e-01,3.971966182703972059e-01,1.242218121214203137e+02,-2.479014412952068014e+01,2.796120191094811691e+00,-2.479014412952068014e+01,2.441661294970485869e+02,1.240051781441972878e+01,2.796120191094811691e+00,1.240051781441972878e+01,1.991623396781268980e+02,4.889168281139328798e+01,3.699428402494234547e+00,-2.754701859405570019e+01,3.699428402494234547e+00,2.873884664299042058e+01,-3.672467829373884385e+00,-2.754701859405570019e+01,-3.672467829373884385e+00,4.136770525185411884e+01
4.982000000000000206e+00,2.893442393241546506e-01,4.710108388410783609e-01,3.971693037771923951e-01,1.241902279964453299e+02,-2.478059459784144281e+01,2.792031939662190432e+00,-2.478059459784144281e+01,2.441841533223267788e+02,1.240430665569274460e+01,2.792031939662190432e+00,1.240430665569274460e+01,1.991687052073328630e+02,4.889491824447805612e+01,3.703185475677434280e+00,-2.755176801396755337e+01,3.703185475677434280e+00,2.874937642698539975e+01,-3.678876404346210549e+00,-2.755176801396755337e+01,-3.678876404346210549e+00,4.136295041195525357e+01
4.983000000000000540e+00,2.891838706292554351e-01,4.710984547757574026e-01,3.971418772460003632e-01,1.241586144983109676e+02,-2.477105151943948158e+01,2.787942438985713256e+00,-2.477105151943948158e+01,2.442021787793873386e+02,1.240809361519943366e+01,2.787942438985713256e+00,1.240809361519943366e+01,1.991750689089483899e+02,4.889814688495506800e+01,3.706958107012145565e+00,-2.755648308883568376e+01,3.706958107012145565e+00,2.875990803228497583e+01,-3.685285432145573026e+00,-2.755648308883568376e+01,-3.685285432145573026e+00,4.135817330169523132e+01
4.983999999999999986e+00,2.890234864369741752e-01,4.711860623045608376e-01,3.971143387870649799e-01,1.241269716549109887e+02,-2.476151489881199552e+01,2.783851687240827211e+00,-2.476151489881199552e+01,2.442202058354660892e+02,1.241187869491799667e+01,2.783851687240827211e+00,1.241187869491799667e+01,1.991814307955294794e+02,4.890136873501664638e+01,3.710746300853205781e+00,-2.756116381316001096e+01,3.710746300853205781e+00,2.877044146481770781e+01,-3.691694906344586968e+00,-2.756116381316001096e+01,-3.691694906344586968e+00,4.135337389323613166e+01
4.985000000000000320e+00,2.888630869491464748e-01,4.712736613741905223e-01,3.970866885104509247e-01,1.240952994941821572e+02,-2.475198474042558416e+01,2.779759682598010873e+00,-2.475198474042558416e+01,2.442382344577439994e+02,1.241566189680376198e+01,2.779759682598010873e+00,1.241566189680376198e+01,1.991877908796272720e+02,4.890458379687262891e+01,3.714550061493857136e+00,-2.756581018153561757e+01,3.714550061493857136e+00,2.878097673052980454e+01,-3.698104820449580554e+00,-2.756581018153561757e+01,-3.698104820449580554e+00,4.134855215893963987e+01
